rcps data_set version 1 3/13/95
section1
asm_1.step_040 07:30 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 
asm_1.step_041 07:30 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
asm_1.step_042 02:25 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_043 00:15 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
asm_1.step_044 00:30 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
asm_1.step_045 02:25 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_046 02:15 1 0 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 
asm_1.step_047 01:47 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
asm_1.step_048 07:30 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
asm_1.step_049 04:00 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_050 01:00 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 
asm_1.step_051 04:00 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 
asm_1.step_052 07:30 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_053 00:30 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
asm_1.step_054 01:00 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
asm_1.step_055 01:00 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_056 07:30 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_057 07:30 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
asm_1.step_058 04:03 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
asm_1.step_059 07:30 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_060 07:30 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
asm_1.step_061 04:03 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 
asm_1.step_062 07:30 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_063 07:30 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
asm_1.step_064 03:30 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_065 07:30 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
asm_1.step_066 07:30 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
asm_1.step_067 06:00 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 
asm_1.step_068 01:00 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
asm_1.step_069 00:45 0 1 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 
asm_1.step_070 02:25 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 
asm_1.step_071 02:30 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
asm_1.step_072 07:30 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 
asm_1.step_073 01:00 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_074 02:25 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
asm_1.step_075 01:00 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
asm_1.step_076 02:12 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
asm_1.step_077 02:25 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
asm_1.step_078 02:25 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_079 07:30 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_080 04:03 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 
asm_1.step_081 01:00 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 
asm_1.step_082 00:45 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_083 07:30 0 2 0 0 2 1 1 2 1 2 1 2 5 2 1 4 3 
asm_1.step_084 02:01 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
asm_1.step_085 01:30 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 
asm_1.step_086 01:00 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
asm_1.step_087 07:30 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
asm_1.step_088 07:30 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
asm_1.step_089 04:00 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 
asm_1.step_090 01:00 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
asm_1.step_091 03:00 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
asm_1.step_092 03:00 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_093 02:25 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 
asm_1.step_094 01:30 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
asm_1.step_095 00:30 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
asm_1.step_096 00:30 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
asm_1.step_097 07:30 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
asm_1.step_098 07:30 2 0 0 0 2 1 1 2 1 2 1 2 5 2 1 4 3 
asm_1.step_099 06:35 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 
asm_1.step_100 04:03 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_101 07:30 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_102 04:00 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
asm_1.step_103 07:30 0 0 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 
asm_1.step_104 01:30 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 
asm_1.step_105 01:00 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_106 07:30 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_107 04:30 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 
asm_1.step_108 03:00 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
asm_1.step_109 04:00 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
asm_1.step_110 01:30 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
asm_1.step_111 00:15 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_112 01:00 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
asm_1.step_113 07:30 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_114 00:30 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
asm_1.step_115 07:30 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_116 02:25 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
asm_1.step_117 07:30 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
asm_1.step_118 01:00 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 
asm_1.step_119 07:30 0 2 0 0 2 1 1 2 1 2 1 2 5 2 1 4 3 
asm_1.step_120 02:25 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
asm_1.step_121 06:35 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
asm_1.step_122 07:30 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 
asm_1.step_123 07:30 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
asm_1.step_124 01:12 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_125 07:30 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
asm_1.step_126 02:25 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
asm_1.step_127 01:30 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
asm_1.step_128 01:00 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_129 02:25 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_130 07:30 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_131 03:30 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
asm_1.step_132 07:30 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_133 07:30 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_134 07:30 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_135 01:15 0 0 1 1 0 0 0 0 0 0 0 2 0 0 0 0 2 
asm_1.step_136 04:00 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
asm_1.step_137 03:30 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
asm_1.step_138 02:01 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 
asm_1.step_139 01:00 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_140 02:25 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
asm_1.step_141 06:35 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 
asm_1.step_142 07:30 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_143 02:25 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 
asm_1.step_144 03:45 0 0 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 
asm_1.step_145 00:15 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_146 02:30 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_147 00:45 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_148 06:35 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 
asm_1.step_149 02:25 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
asm_1.step_150 01:00 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_151 07:30 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
asm_1.step_152 01:30 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_153 02:25 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
asm_1.step_154 00:45 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
asm_1.step_155 03:45 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 
asm_1.step_156 07:30 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_157 01:00 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 
asm_1.step_158 01:00 0 1 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_159 07:30 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 
asm_1.step_160 01:00 1 1 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 
asm_1.step_161 01:00 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_162 02:01 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
asm_1.step_163 07:30 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
asm_1.step_164 00:15 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
asm_1.step_165 07:30 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_166 07:30 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
asm_1.step_167 03:45 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 
asm_1.step_168 02:25 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 
asm_1.step_169 03:00 0 0 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 
asm_1.step_170 07:30 0 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 
asm_1.step_171 00:30 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_172 02:25 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_173 02:25 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_174 02:25 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_175 04:03 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_176 02:25 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
asm_1.step_177 01:00 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 
asm_1.step_178 02:25 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
asm_1.step_179 04:03 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 
asm_1.step_180 06:00 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
asm_1.step_181 07:30 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
asm_1.step_182 02:01 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_183 04:00 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_184 04:03 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_185 00:06 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
asm_1.step_186 00:30 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_187 03:00 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_188 02:01 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 
asm_1.step_189 04:00 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 
asm_1.step_190 03:30 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_191 06:00 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 
asm_1.step_192 07:30 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_193 02:25 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
asm_1.step_194 07:30 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 
asm_1.step_195 07:30 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 
asm_1.step_196 04:00 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
asm_1.step_197 07:30 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_198 02:25 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
asm_1.step_199 07:30 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
asm_1.step_200 01:30 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_201 00:30 0 0 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 
asm_1.step_202 07:30 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
asm_1.step_203 04:00 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
asm_1.step_204 02:25 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
asm_1.step_205 01:00 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
asm_1.step_206 07:30 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_207 00:45 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
asm_1.step_208 07:30 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_209 07:30 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
asm_1.step_210 00:45 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
asm_1.step_211 00:18 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 
asm_1.step_212 02:25 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_213 07:30 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_214 01:00 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
asm_1.step_215 03:00 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
asm_1.step_216 01:00 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_217 04:00 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
asm_1.step_218 07:30 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
asm_1.step_219 03:00 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
asm_1.step_220 07:30 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
asm_1.step_221 07:30 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 
asm_1.step_222 01:00 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 
asm_1.step_223 01:00 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_224 04:41 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
asm_1.step_225 07:30 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
asm_1.step_226 07:30 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
asm_1.step_227 07:30 0 0 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 
asm_1.step_228 00:30 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_229 00:18 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_230 03:30 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
asm_1.step_231 02:01 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
asm_1.step_232 07:30 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
asm_1.step_233 04:00 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
asm_1.step_234 07:30 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_235 07:30 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_236 01:00 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
asm_1.step_237 02:25 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_238 06:35 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 
asm_1.step_239 03:00 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
asm_1.step_240 01:00 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_241 03:45 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 2 0 
asm_1.step_242 02:01 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
asm_1.step_243 00:30 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 
asm_1.step_244 01:30 0 0 1 1 0 0 0 0 0 0 0 2 0 0 0 0 2 
asm_1.step_245 00:30 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
asm_1.step_246 04:03 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_247 01:00 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
asm_1.step_248 03:30 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
asm_1.step_249 06:35 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
asm_1.step_250 07:30 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
asm_1.step_251 00:45 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
asm_1.step_252 04:00 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_253 02:25 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_254 03:45 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_255 06:00 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
asm_1.step_256 04:00 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 
asm_1.step_257 07:30 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
asm_1.step_258 07:30 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_259 03:45 0 0 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 
asm_1.step_260 01:00 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 
asm_1.step_261 07:30 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_262 00:30 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
asm_1.step_263 01:00 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
asm_1.step_264 07:30 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
asm_1.step_265 02:25 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_266 02:25 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
asm_1.step_267 00:45 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 
asm_1.step_268 01:00 0 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 
asm_1.step_269 07:30 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_270 01:00 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_271 00:06 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
asm_1.step_272 02:25 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_273 01:30 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_274 01:00 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 
asm_1.step_275 03:30 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 
asm_1.step_276 04:00 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_277 07:30 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_278 07:30 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 
asm_1.step_279 04:00 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
asm_1.step_280 07:30 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_281 00:15 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 
asm_1.step_282 02:30 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
asm_1.step_283 07:30 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_284 07:30 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
asm_1.step_285 06:00 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
asm_1.step_286 07:30 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 
asm_1.step_287 02:25 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
asm_1.step_288 02:30 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 
asm_1.step_289 07:30 2 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 
asm_1.step_290 07:30 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
